Country,Country.Region,animals,Taxon,Feed_tonnes_mean,sd,crop,scenario,plot_id
Republic of Moldova,East Europe and CIS,hen,Dairy & eggs,66827.29515,13027.04524,wheat,BAU,7
R'union,Eastern Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Russian Federation,East Europe and CIS,hen,Dairy & eggs,2597598.398,506365.4271,wheat,BAU,7
Rwanda,Eastern Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Saint Kitts and Nevis,Central America,hen,Dairy & eggs,0,0,wheat,BAU,7
Saint Lucia,Central America,hen,Dairy & eggs,0,0,wheat,BAU,7
Saint Vincent and the Grenadines,Caribbean,hen,Dairy & eggs,1195.807669,233.1059573,wheat,BAU,7
Samoa,Island nation,hen,Dairy & eggs,0,0,wheat,BAU,7
Sao Tome and Principe,Central Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Saudi Arabia,Middle East,hen,Dairy & eggs,93702.89401,18266.06684,wheat,BAU,7
Senegal,Western Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Seychelles,Eastern Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Sierra Leone,Western Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Singapore,Southern Asia,hen,Dairy & eggs,3735.65167,728.2129735,wheat,BAU,7
Solomon Islands,Island nation,hen,Dairy & eggs,0,0,wheat,BAU,7
Somalia,Eastern Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
South Africa,Southern Africa,hen,Dairy & eggs,19093.36402,3721.983904,wheat,BAU,7
Sri Lanka,Southern Asia,hen,Dairy & eggs,0,0,wheat,BAU,7
Sudan,Northern Africa,hen,Dairy & eggs,10252.3245,1998.547074,wheat,BAU,7
Suriname,South America,hen,Dairy & eggs,0,0,wheat,BAU,7
Swaziland,Southern Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Syrian Arab Republic,Middle East,hen,Dairy & eggs,197821.5693,38562.54435,wheat,BAU,7
Tajikistan,East Europe and CIS,hen,Dairy & eggs,206257.4538,40207.00189,wheat,BAU,7
Thailand,Southern Asia,hen,Dairy & eggs,405734.1073,79092.18174,wheat,BAU,7
Timor-Leste,Southern Asia,hen,Dairy & eggs,0,0,wheat,BAU,7
Togo,Western Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Tokelau,Island nation,hen,Dairy & eggs,0,0,wheat,BAU,7
Tonga,Island nation,hen,Dairy & eggs,0,0,wheat,BAU,7
Trinidad and Tobago,Caribbean,hen,Dairy & eggs,0,0,wheat,BAU,7
Tunisia,Northern Africa,hen,Dairy & eggs,141539.8629,27591.21394,wheat,BAU,7
Turkey,Middle East,hen,Dairy & eggs,266983.4368,52044.68178,wheat,BAU,7
Turkmenistan,East Europe and CIS,hen,Dairy & eggs,116085.6105,22629.26394,wheat,BAU,7
Tuvalu,Island nation,hen,Dairy & eggs,0,0,wheat,BAU,7
Uganda,Eastern Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Ukraine,East Europe and CIS,hen,Dairy & eggs,5399440.16,1052545.238,wheat,BAU,7
United Arab Emirates,Middle East,hen,Dairy & eggs,14299.3179,2787.451756,wheat,BAU,7
United Republic of Tanzania,Eastern Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Uruguay,South America,hen,Dairy & eggs,40469.73992,7889.009001,wheat,BAU,7
Uzbekistan,East Europe and CIS,hen,Dairy & eggs,1699726.748,331337.9242,wheat,BAU,7
Vanuatu,Island nation,hen,Dairy & eggs,0,0,wheat,BAU,7
Venezuela (Bolivarian Republic of),South America,hen,Dairy & eggs,0,0,wheat,BAU,7
Viet Nam,Southern Asia,hen,Dairy & eggs,185485.8114,36157.86111,wheat,BAU,7
Wallis and Futuna Islands,Island nation,hen,Dairy & eggs,0,0,wheat,BAU,7
Yemen,Middle East,hen,Dairy & eggs,0,0,wheat,BAU,7
Zambia,Eastern Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Zimbabwe,Eastern Africa,hen,Dairy & eggs,0,0,wheat,BAU,7
Albania,Europe,hen,Dairy & eggs,70841.74006,13809.60505,maize,BAU,7
Australia,Australia,hen,Dairy & eggs,5437.060098,1059.878718,maize,BAU,7
Austria,Europe,hen,Dairy & eggs,85432.96721,16653.96043,maize,BAU,7
Belgium,Europe,hen,Dairy & eggs,67358.61159,13130.61794,maize,BAU,7
Bermuda,USA,hen,Dairy & eggs,0,0,maize,BAU,7
Bosnia and Herzegovina,Europe,hen,Dairy & eggs,72133.75082,14061.46446,maize,BAU,7
Bulgaria,Europe,hen,Dairy & eggs,81073.75911,15804.19386,maize,BAU,7
Canada,Canada,hen,Dairy & eggs,571736.7302,111452.0681,maize,BAU,7
Croatia,Europe,hen,Dairy & eggs,327308.5238,63804.21261,maize,BAU,7
Czech Republic,Europe,hen,Dairy & eggs,187718.6091,36593.11376,maize,BAU,7
Denmark,Europe,hen,Dairy & eggs,3456.074418,673.7133039,maize,BAU,7
Estonia,Europe,hen,Dairy & eggs,870.131411,169.619932,maize,BAU,7
Finland,Europe,hen,Dairy & eggs,0,0,maize,BAU,7
France,Europe,hen,Dairy & eggs,611261.2111,119156.8121,maize,BAU,7
Germany,Europe,hen,Dairy & eggs,301808.8498,58833.4083,maize,BAU,7
Greece,Europe,hen,Dairy & eggs,571005.0613,111309.4395,maize,BAU,7
Hungary,Europe,hen,Dairy & eggs,835295.1963,162829.0998,maize,BAU,7
Iceland,Europe,hen,Dairy & eggs,1165.398723,227.1781592,maize,BAU,7
Ireland,Europe,hen,Dairy & eggs,4959.220057,966.730494,maize,BAU,7
Italy,Europe,hen,Dairy & eggs,1971788.038,384372.4623,maize,BAU,7
Latvia,Europe,hen,Dairy & eggs,2285.217421,445.4711308,maize,BAU,7
Lithuania,Europe,hen,Dairy & eggs,15121.78967,2947.781108,maize,BAU,7
Luxembourg,Europe,hen,Dairy & eggs,120.265737,23.44412106,maize,BAU,7
Malta,Europe,hen,Dairy & eggs,11248.3296,2192.704318,maize,BAU,7
Montenegro,Europe,hen,Dairy & eggs,3954.805941,770.9340294,maize,BAU,7
Netherlands,Europe,hen,Dairy & eggs,533406.2714,103980.082,maize,BAU,7
New Caledonia,Island nation,hen,Dairy & eggs,1109.047604,216.1932976,maize,BAU,7
New Zealand,New Zealand,hen,Dairy & eggs,2045.665834,398.7739038,maize,BAU,7
Norway,Europe,hen,Dairy & eggs,7790.326032,1518.614953,maize,BAU,7
Poland,Europe,hen,Dairy & eggs,377331.9585,73555.58061,maize,BAU,7
Portugal,Europe,hen,Dairy & eggs,248735.1131,48487.42664,maize,BAU,7
Romania,Europe,hen,Dairy & eggs,3660463.06,713556.0071,maize,BAU,7
Saint Pierre and Miquelon,Canada,hen,Dairy & eggs,125.4943493,24.46336578,maize,BAU,7
Serbia,Europe,hen,Dairy & eggs,840368.5425,163818.0776,maize,BAU,7
Slovakia,Europe,hen,Dairy & eggs,394443.6754,76891.27015,maize,BAU,7
Slovenia,Europe,hen,Dairy & eggs,21436.11597,4178.670586,maize,BAU,7
Spain,Europe,hen,Dairy & eggs,886075.6928,172728.0464,maize,BAU,7
Sweden,Europe,hen,Dairy & eggs,2584.993742,503.908326,maize,BAU,7
Switzerland,Europe,hen,Dairy & eggs,11782.76573,2296.885157,maize,BAU,7
The former Yugoslav Republic of Macedonia,Europe,hen,Dairy & eggs,32156.21028,6268.402833,maize,BAU,7
United Kingdom,Europe,hen,Dairy & eggs,0,0,maize,BAU,7
United States of America,USA,hen,Dairy & eggs,9924450.89,1934632.705,maize,BAU,7
Afghanistan,Middle East,hen,Dairy & eggs,23142.87127,4511.378629,maize,BAU,7
Algeria,Northern Africa,hen,Dairy & eggs,964977.1434,188108.7792,maize,BAU,7
American Samoa,Island nation,hen,Dairy & eggs,31.49415927,6.139345259,maize,BAU,7
Angola,Central Africa,hen,Dairy & eggs,6770.907407,1319.893569,maize,BAU,7
Antigua and Barbuda,Caribbean,hen,Dairy & eggs,60.89840471,11.87129109,maize,BAU,7
Argentina,South America,hen,Dairy & eggs,258798.14,50449.07281,maize,BAU,7
Armenia,East Europe and CIS,hen,Dairy & eggs,10747.43927,2095.062762,maize,BAU,7
Azerbaijan,Middle East,hen,Dairy & eggs,32553.37812,6345.82514,maize,BAU,7
Bahamas,Caribbean,hen,Dairy & eggs,240.7764456,46.93599589,maize,BAU,7
Bahrain,Middle East,hen,Dairy & eggs,4903.289982,955.8277093,maize,BAU,7
Bangladesh,Middle East,hen,Dairy & eggs,1154274.219,225009.5929,maize,BAU,7
Belarus,East Europe and CIS,hen,Dairy & eggs,210936.457,41119.10803,maize,BAU,7
Benin,Western Africa,hen,Dairy & eggs,125186.4812,24403.35122,maize,BAU,7
Bhutan,Middle East,hen,Dairy & eggs,2536.558267,494.4665084,maize,BAU,7
Bolivia (Plurinational State of),South America,hen,Dairy & eggs,25646.15934,4999.359577,maize,BAU,7
Botswana,Southern Africa,hen,Dairy & eggs,369.7080524,72.06940689,maize,BAU,7
Brazil,South America,hen,Dairy & eggs,4341963.144,846404.9037,maize,BAU,7
Brunei Darussalam,Southern Asia,hen,Dairy & eggs,0,0,maize,BAU,7
Burkina Faso,Western Africa,hen,Dairy & eggs,0,0,maize,BAU,7
Burundi,Eastern Africa,hen,Dairy & eggs,10317.51414,2011.254879,maize,BAU,7
Cabo Verde,Western Africa,hen,Dairy & eggs,5076.216955,989.5374006,maize,BAU,7
Cambodia,Southern Asia,hen,Dairy & eggs,49925.56097,9732.28888,maize,BAU,7
Cameroon,Central Africa,hen,Dairy & eggs,92284.16405,17989.5053,maize,BAU,7
Cayman Islands,Caribbean,hen,Dairy & eggs,23.56320424,4.593316652,maize,BAU,7
Central African Republic,Central Africa,hen,Dairy & eggs,0,0,maize,BAU,7
Chad,Central Africa,hen,Dairy & eggs,788.1577947,153.6403236,maize,BAU,7
Chile,South America,hen,Dairy & eggs,163807.5911,31931.99569,maize,BAU,7
"China, Hong Kong SAR",Eastern Asia,hen,Dairy & eggs,57.59894369,11.22810737,maize,BAU,7
"China, Macao SAR",Eastern Asia,hen,Dairy & eggs,0,0,maize,BAU,7
"China, mainland",China,hen,Dairy & eggs,55565664.54,10831748.08,maize,BAU,7
"China, Taiwan Province of",China,hen,Dairy & eggs,2131430.309,415492.487,maize,BAU,7
Colombia,South America,hen,Dairy & eggs,505559.1572,98551.67711,maize,BAU,7
Comoros,Eastern Africa,hen,Dairy & eggs,2772.465902,540.4533979,maize,BAU,7
Congo,Central Africa,hen,Dairy & eggs,0,0,maize,BAU,7
Cook Islands,Island nation,hen,Dairy & eggs,18.86281197,3.677041011,maize,BAU,7
Costa Rica,Central America,hen,Dairy & eggs,53557.9843,10440.37894,maize,BAU,7
Cote d'Ivoire,Western Africa,hen,Dairy & eggs,52734.053,10279.76507,maize,BAU,7
Cuba,Caribbean,hen,Dairy & eggs,228241.6631,44492.51559,maize,BAU,7
Cyprus,Western Asia,hen,Dairy & eggs,23950.04499,4668.725839,maize,BAU,7
Democratic People's Republic of Korea,Eastern Asia,hen,Dairy & eggs,155909.225,30392.31983,maize,BAU,7
Democratic Republic of the Congo,Central Africa,hen,Dairy & eggs,24934.27957,4860.588586,maize,BAU,7
Dominica,Caribbean,hen,Dairy & eggs,21.4962565,4.190394139,maize,BAU,7
Dominican Republic,Caribbean,hen,Dairy & eggs,171500.6864,33431.65687,maize,BAU,7
Ecuador,South America,hen,Dairy & eggs,68783.42757,13408.36586,maize,BAU,7
Egypt,Northern Africa,hen,Dairy & eggs,1257448.901,245122.0522,maize,BAU,7
El Salvador,Central America,hen,Dairy & eggs,313393.7168,61091.71586,maize,BAU,7
Equatorial Guinea,Central Africa,hen,Dairy & eggs,584.7165496,113.9823021,maize,BAU,7
Eritrea,Eastern Africa,hen,Dairy & eggs,7351.444129,1433.061073,maize,BAU,7
Ethiopia,Eastern Africa,hen,Dairy & eggs,36175.92604,7051.990121,maize,BAU,7
Fiji,Island nation,hen,Dairy & eggs,160.487009,31.28469471,maize,BAU,7
French Guiana,South America,hen,Dairy & eggs,1189.459526,231.8684757,maize,BAU,7
French Polynesia,Island nation,hen,Dairy & eggs,3403.765329,663.5163797,maize,BAU,7
Gabon,Central Africa,hen,Dairy & eggs,13798.95842,2689.913684,maize,BAU,7
Gambia,Western Africa,hen,Dairy & eggs,3031.982674,591.042558,maize,BAU,7
Georgia,Western Asia,hen,Dairy & eggs,26037.31771,5075.610424,maize,BAU,7
Ghana,Western Africa,hen,Dairy & eggs,662042.2587,129055.8661,maize,BAU,7
Grenada,Caribbean,hen,Dairy & eggs,8168.577468,1592.349773,maize,BAU,7
Guadeloupe,Caribbean,hen,Dairy & eggs,4178.128162,814.4675685,maize,BAU,7
Guam,Island nation,hen,Dairy & eggs,283.7842693,55.31976878,maize,BAU,7
Guatemala,Central America,hen,Dairy & eggs,388068.8181,75648.58101,maize,BAU,7
Guinea,Western Africa,hen,Dairy & eggs,157486.2908,30699.74672,maize,BAU,7
Guinea-Bissau,Western Africa,hen,Dairy & eggs,42.99251299,8.380788278,maize,BAU,7
Guyana,South America,hen,Dairy & eggs,3181.262233,620.1425173,maize,BAU,7
Haiti,Caribbean,hen,Dairy & eggs,898.5098379,175.1519089,maize,BAU,7
Honduras,Central America,hen,Dairy & eggs,55286.97843,10777.42213,maize,BAU,7
India,Southern Asia,hen,Dairy & eggs,1470248.865,286604.4247,maize,BAU,7
Indonesia,Southern Asia,hen,Dairy & eggs,2992085.759,583265.2133,maize,BAU,7
Iran (Islamic Republic of),Middle East,hen,Dairy & eggs,2019772.069,393726.2771,maize,BAU,7
Iraq,Middle East,hen,Dairy & eggs,80247.54652,15643.13529,maize,BAU,7
Israel,Middle East,hen,Dairy & eggs,269011.7479,52440.07262,maize,BAU,7
Jamaica,Caribbean,hen,Dairy & eggs,72007.33017,14036.82052,maize,BAU,7
Japan,Eastern Asia,hen,Dairy & eggs,5438201.321,1060101.183,maize,BAU,7
Jordan,Western Asia,hen,Dairy & eggs,88989.21969,17347.20205,maize,BAU,7
Kazakhstan,East Europe and CIS,hen,Dairy & eggs,58422.71423,11388.6899,maize,BAU,7
Kenya,Eastern Africa,hen,Dairy & eggs,20061.88663,3910.783822,maize,BAU,7
Kiribati,Island nation,hen,Dairy & eggs,0,0,maize,BAU,7
Kuwait,Western Asia,hen,Dairy & eggs,157700.1893,30741.44323,maize,BAU,7
Kyrgyzstan,East Europe and CIS,hen,Dairy & eggs,34105.31138,6648.352794,maize,BAU,7
Lao People's Democratic Republic,Southern Asia,hen,Dairy & eggs,88674.14796,17285.78322,maize,BAU,7
Lebanon,Middle East,hen,Dairy & eggs,89203.7459,17389.02092,maize,BAU,7
Lesotho,Southern Africa,hen,Dairy & eggs,100.3158636,19.55517265,maize,BAU,7
Liberia,Western Africa,hen,Dairy & eggs,11979.99848,2335.332918,maize,BAU,7
Libya,Northern Africa,hen,Dairy & eggs,206350.5889,40225.15728,maize,BAU,7
Madagascar,Eastern Africa,hen,Dairy & eggs,1612.104407,314.2571758,maize,BAU,7
Malawi,Eastern Africa,hen,Dairy & eggs,245112.3125,47781.21242,maize,BAU,7
Malaysia,Southern Asia,hen,Dairy & eggs,2363002.161,460634.1764,maize,BAU,7
Mali,Western Africa,hen,Dairy & eggs,41356.24826,8061.821386,maize,BAU,7
Martinique,Caribbean,hen,Dairy & eggs,2321.595702,452.562567,maize,BAU,7
Mauritania,Western Africa,hen,Dairy & eggs,0,0,maize,BAU,7
Mauritius,Eastern Africa,hen,Dairy & eggs,49869.09502,9721.281634,maize,BAU,7
Mexico,Central America,hen,Dairy & eggs,3400648.433,662908.7845,maize,BAU,7
Micronesia (Federated States of),Island nation,hen,Dairy & eggs,283.7842693,55.31976878,maize,BAU,7
Mongolia,Eastern Asia,hen,Dairy & eggs,0,0,maize,BAU,7
Montserrat,Caribbean,hen,Dairy & eggs,463.8230729,90.415812,maize,BAU,7
Morocco,Northern Africa,hen,Dairy & eggs,276853.7783,53968.76661,maize,BAU,7
Mozambique,Eastern Africa,hen,Dairy & eggs,280809.1584,54739.81256,maize,BAU,7
Myanmar,Southern Asia,hen,Dairy & eggs,282084.2661,54988.37695,maize,BAU,7
Namibia,Southern Africa,hen,Dairy & eggs,773.803991,150.8422506,maize,BAU,7
Nauru,Island nation,hen,Dairy & eggs,12.6313473,2.462304248,maize,BAU,7
Nepal,Southern Asia,hen,Dairy & eggs,133315.4958,25987.98876,maize,BAU,7
Nicaragua,Central America,hen,Dairy & eggs,3267.201327,636.89514,maize,BAU,7
Niger,Western Africa,hen,Dairy & eggs,0,0,maize,BAU,7
Nigeria,Western Africa,hen,Dairy & eggs,2258680.476,440298.125,maize,BAU,7
Niue,Island nation,hen,Dairy & eggs,12.6313473,2.462304248,maize,BAU,7
Occupied Palestinian Territory,Middle East,hen,Dairy & eggs,30047.55613,5857.350238,maize,BAU,7
Oman,Middle East,hen,Dairy & eggs,0,0,maize,BAU,7
Pakistan,Middle East,hen,Dairy & eggs,298420.4335,58172.88399,maize,BAU,7
Panama,Central America,hen,Dairy & eggs,56173.45404,10950.22813,maize,BAU,7
Papua New Guinea,Island nation,hen,Dairy & eggs,5517.035665,1075.468834,maize,BAU,7
Paraguay,South America,hen,Dairy & eggs,14043.30227,2737.545094,maize,BAU,7
Peru,South America,hen,Dairy & eggs,556344.9053,108451.6474,maize,BAU,7
Philippines,Southern Asia,hen,Dairy & eggs,2034273.752,396553.177,maize,BAU,7
Puerto Rico,Central America,hen,Dairy & eggs,21094.01316,4111.982433,maize,BAU,7
Qatar,Middle East,hen,Dairy & eggs,6087.559173,1186.684402,maize,BAU,7
Republic of Korea,Eastern Asia,hen,Dairy & eggs,2099364.386,409241.6844,maize,BAU,7
Republic of Moldova,East Europe and CIS,hen,Dairy & eggs,264016.2414,51466.2686,maize,BAU,7
R'union,Eastern Africa,hen,Dairy & eggs,6900.160539,1345.089657,maize,BAU,7
Russian Federation,East Europe and CIS,hen,Dairy & eggs,1370095.716,267080.971,maize,BAU,7
Rwanda,Eastern Africa,hen,Dairy & eggs,0,0,maize,BAU,7
Saint Kitts and Nevis,Central America,hen,Dairy & eggs,28.07986782,5.473776959,maize,BAU,7
Saint Lucia,Central America,hen,Dairy & eggs,0,0,maize,BAU,7
Saint Vincent and the Grenadines,Caribbean,hen,Dairy & eggs,1571.079322,306.2599101,maize,BAU,7
Samoa,Island nation,hen,Dairy & eggs,0,0,maize,BAU,7
Sao Tome and Principe,Central Africa,hen,Dairy & eggs,125.3948296,24.44396581,maize,BAU,7
Saudi Arabia,Middle East,hen,Dairy & eggs,541671.2146,105591.2169,maize,BAU,7
Senegal,Western Africa,hen,Dairy & eggs,3095.254241,603.3764638,maize,BAU,7
Seychelles,Eastern Africa,hen,Dairy & eggs,1676.294617,326.7701583,maize,BAU,7
Sierra Leone,Western Africa,hen,Dairy & eggs,9687.049143,1888.354559,maize,BAU,7
Singapore,Southern Asia,hen,Dairy & eggs,29920.79099,5832.63915,maize,BAU,7
Solomon Islands,Island nation,hen,Dairy & eggs,0,0,maize,BAU,7
Somalia,Eastern Africa,hen,Dairy & eggs,9995.070288,1948.398967,maize,BAU,7
South Africa,Southern Africa,hen,Dairy & eggs,1114006.87,217160.0371,maize,BAU,7
Sri Lanka,Southern Asia,hen,Dairy & eggs,51945.95645,10126.13668,maize,BAU,7
Sudan,Northern Africa,hen,Dairy & eggs,1089.074764,212.2998723,maize,BAU,7
Suriname,South America,hen,Dairy & eggs,14978.11383,2919.773516,maize,BAU,7
Swaziland,Southern Africa,hen,Dairy & eggs,2143.685089,417.8813848,maize,BAU,7
Syrian Arab Republic,Middle East,hen,Dairy & eggs,213480.1041,41614.95641,maize,BAU,7
Tajikistan,East Europe and CIS,hen,Dairy & eggs,12229.61687,2383.992527,maize,BAU,7
Thailand,Southern Asia,hen,Dairy & eggs,1948867.762,379904.4754,maize,BAU,7
Timor-Leste,Southern Asia,hen,Dairy & eggs,1063.429302,207.3006485,maize,BAU,7
Togo,Western Africa,hen,Dairy & eggs,30494.30775,5944.438209,maize,BAU,7
Tokelau,Island nation,hen,Dairy & eggs,6.231464668,1.214736763,maize,BAU,7
Tonga,Island nation,hen,Dairy & eggs,220.6275328,43.00824754,maize,BAU,7
Trinidad and Tobago,Caribbean,hen,Dairy & eggs,22698.69952,4424.793565,maize,BAU,7
Tunisia,Northern Africa,hen,Dairy & eggs,551701.0785,107546.3984,maize,BAU,7
Turkey,Middle East,hen,Dairy & eggs,750096.3224,146220.7726,maize,BAU,7
Turkmenistan,East Europe and CIS,hen,Dairy & eggs,945.7740429,184.3654037,maize,BAU,7
Tuvalu,Island nation,hen,Dairy & eggs,31.49415927,6.139345259,maize,BAU,7
Uganda,Eastern Africa,hen,Dairy & eggs,32242.27952,6285.180825,maize,BAU,7
Ukraine,East Europe and CIS,hen,Dairy & eggs,9567180.298,1864987.806,maize,BAU,7
United Arab Emirates,Middle East,hen,Dairy & eggs,117734.905,22950.77079,maize,BAU,7
United Republic of Tanzania,Eastern Africa,hen,Dairy & eggs,80705.88835,15732.48261,maize,BAU,7
Uruguay,South America,hen,Dairy & eggs,12037.15341,2346.474472,maize,BAU,7
Uzbekistan,East Europe and CIS,hen,Dairy & eggs,14903.12191,2905.154891,maize,BAU,7
Vanuatu,Island nation,hen,Dairy & eggs,121.7968094,23.74258218,maize,BAU,7
Venezuela (Bolivarian Republic of),South America,hen,Dairy & eggs,148959.4118,29037.55108,maize,BAU,7
Viet Nam,Southern Asia,hen,Dairy & eggs,1106555.355,215707.4686,maize,BAU,7
Wallis and Futuna Islands,Island nation,hen,Dairy & eggs,34.69410058,6.763129002,maize,BAU,7
Yemen,Middle East,hen,Dairy & eggs,42201.70644,8226.631617,maize,BAU,7
Zambia,Eastern Africa,hen,Dairy & eggs,102100.673,19903.09624,maize,BAU,7
Zimbabwe,Eastern Africa,hen,Dairy & eggs,11549.859,2251.483251,maize,BAU,7
Albania,Europe,hen,Dairy & eggs,4137.031539,806.4563575,soy,BAU,7
Australia,Australia,hen,Dairy & eggs,39371.8145,7674.983817,soy,BAU,7
Austria,Europe,hen,Dairy & eggs,52036.19337,10143.72711,soy,BAU,7
Belgium,Europe,hen,Dairy & eggs,81294.87606,15847.29752,soy,BAU,7
Bermuda,USA,hen,Dairy & eggs,0,0,soy,BAU,7
Bosnia and Herzegovina,Europe,hen,Dairy & eggs,21029.5888,4099.423807,soy,BAU,7
Bulgaria,Europe,hen,Dairy & eggs,24060.89516,4690.334527,soy,BAU,7
Canada,Canada,hen,Dairy & eggs,240080.4307,46800.31752,soy,BAU,7
Croatia,Europe,hen,Dairy & eggs,50994.4628,9940.656321,soy,BAU,7
Czech Republic,Europe,hen,Dairy & eggs,66002.71605,12866.3051,soy,BAU,7
Denmark,Europe,hen,Dairy & eggs,46716.59213,9106.745349,soy,BAU,7
Estonia,Europe,hen,Dairy & eggs,2062.129614,401.9832871,soy,BAU,7
Finland,Europe,hen,Dairy & eggs,16022.28831,3123.320707,soy,BAU,7
France,Europe,hen,Dairy & eggs,579644.2519,112993.5287,soy,BAU,7
Germany,Europe,hen,Dairy & eggs,304410.6502,59340.59285,soy,BAU,7
Greece,Europe,hen,Dairy & eggs,124864.7121,24340.62684,soy,BAU,7
Hungary,Europe,hen,Dairy & eggs,125743.3629,24511.9075,soy,BAU,7
Iceland,Europe,hen,Dairy & eggs,1077.331175,210.010624,soy,BAU,7
Ireland,Europe,hen,Dairy & eggs,22983.41985,4480.295807,soy,BAU,7
Italy,Europe,hen,Dairy & eggs,815912.2917,159050.674,soy,BAU,7
Latvia,Europe,hen,Dairy & eggs,11169.98515,2177.432165,soy,BAU,7
Lithuania,Europe,hen,Dairy & eggs,15817.04436,3083.311274,soy,BAU,7
Luxembourg,Europe,hen,Dairy & eggs,644.4584667,125.6281521,soy,BAU,7
Malta,Europe,hen,Dairy & eggs,4173.230842,813.5129046,soy,BAU,7
Montenegro,Europe,hen,Dairy & eggs,296.2577578,57.75130066,soy,BAU,7
Netherlands,Europe,hen,Dairy & eggs,490871.7196,95688.56685,soy,BAU,7
New Caledonia,Island nation,hen,Dairy & eggs,1204.655156,234.8306509,soy,BAU,7
New Zealand,New Zealand,hen,Dairy & eggs,1777.613069,346.5207716,soy,BAU,7
Norway,Europe,hen,Dairy & eggs,21060.74348,4105.496976,soy,BAU,7
Poland,Europe,hen,Dairy & eggs,277719.7343,54137.57262,soy,BAU,7
Portugal,Europe,hen,Dairy & eggs,78556.36829,15313.46378,soy,BAU,7
Romania,Europe,hen,Dairy & eggs,145022.0141,28270.01055,soy,BAU,7
Saint Pierre and Miquelon,Canada,hen,Dairy & eggs,52.69687223,10.2725172,soy,BAU,7
Serbia,Europe,hen,Dairy & eggs,47011.88531,9164.308619,soy,BAU,7
Slovakia,Europe,hen,Dairy & eggs,46379.78894,9041.090283,soy,BAU,7
Slovenia,Europe,hen,Dairy & eggs,7607.153282,1482.907991,soy,BAU,7
Spain,Europe,hen,Dairy & eggs,489251.2769,95372.68425,soy,BAU,7
Sweden,Europe,hen,Dairy & eggs,44925.40848,8757.579183,soy,BAU,7
Switzerland,Europe,hen,Dairy & eggs,18860.9789,3676.683681,soy,BAU,7
The former Yugoslav Republic of Macedonia,Europe,hen,Dairy & eggs,5347.873283,1042.492997,soy,BAU,7
United Kingdom,Europe,hen,Dairy & eggs,405287.2982,79005.08255,soy,BAU,7
United States of America,USA,hen,Dairy & eggs,4748901.763,925731.8881,soy,BAU,7
Afghanistan,Middle East,hen,Dairy & eggs,0,0,soy,BAU,7
Algeria,Northern Africa,hen,Dairy & eggs,420884.7186,82045.58122,soy,BAU,7
American Samoa,Island nation,hen,Dairy & eggs,14.51298248,2.829102674,soy,BAU,7
Angola,Central Africa,hen,Dairy & eggs,0,0,soy,BAU,7
Antigua and Barbuda,Caribbean,hen,Dairy & eggs,0,0,soy,BAU,7
Argentina,South America,hen,Dairy & eggs,566574.9176,110445.845,soy,BAU,7
Armenia,East Europe and CIS,hen,Dairy & eggs,2594.209478,505.7048046,soy,BAU,7
Azerbaijan,Middle East,hen,Dairy & eggs,19413.17072,3784.325743,soy,BAU,7
Bahamas,Caribbean,hen,Dairy & eggs,0,0,soy,BAU,7
Bahrain,Middle East,hen,Dairy & eggs,2768.309832,539.6432304,soy,BAU,7
